timestamp,open,high,low,volume,dividend amount,firstDiffAbs,firstDiff_%,ROC_2,score,pos_simple,neg_simple,Action,n-1,n-2,n-3,adjusted close
10/27/17,156.89,163.6,155.27,119574587,0,6.7223,4.170463985,-0.054782608,-0.002913192,4,4,Call,159.2397,170.1633,177.0587,161.1883
11/3/17,163.89,174.26,163.72,203892677,0,9.3421,5.478260768,-0.015973018,0.013487071,4,4,Call,161.1883,154.466,155.1975,170.5304
11/10/17,172.365,176.24,171.72,136260721,0.63,2.7681,1.597301765,0.02656474,-0.000460418,2,6,Put,161.6941,165.081,174.0563,173.2985
11/17/17,173.5,174.5,168.38,114281964,0,-4.4845,-2.656473989,-0.027547278,0.011550972,3,16,Call,162.1769,158.0348,155.7017,168.814
11/24/17,170.29,175.5,169.56,79873651,0,4.7821,2.754727785,0.022917159,-0.003379487,3,11,Put,164.304,177.3336,179.286,173.5961
12/1/17,175.05,175.08,167.16,166555527,0,-3.8892,-2.291715894,0.009919061,0.014036607,5,11,Put,165.081,174.0563,167.7307,169.7069
12/8/17,172.48,172.62,166.46,134914322,0,-1.6668,-0.991906099,-0.02644145,-0.00480327,1,14,Call,167.1331,164.304,177.3336,168.0401
12/15/17,169.2,174.17,168.79,132453689,0,4.5639,2.644144979,-0.005942323,0.011140835,4,17,Call,167.7307,167.1331,164.304,172.604
12/22/17,174.88,177.2,173.25,115320238,0,1.0318,0.594232295,0.03415461,0.005408974,4,14,Put,167.9012,173.6358,172.604,173.6358
12/29/17,170.8,171.85,169.22,96281679,0,-5.7346,-3.415460997,-0.032971463,-0.007469672,2,7,Call,168.0401,169.7069,173.5961,167.9012
1/5/18,170.16,175.37,169.26,99095223,0,5.7247,3.297146336,-0.011801969,0.007609311,1,14,Call,168.814,173.2985,170.5304,173.6259
1/12/18,174.35,177.36,173,107548622,0,2.0736,1.18019687,-0.00767655,0.0153974,8,11,Call,169.7069,173.5961,168.814,175.6995
1/19/18,177.9,180.1,175.07,122974060,0,1.3592,0.767655021,0.040522251,-0.005361607,1,9,Put,170.1633,177.0587,175.6995,177.0587
1/26/18,177.3,179.44,170.06,185072080,0,-6.8954,-4.052225127,0.068598471,0.01936951,3,5,Put,170.5304,161.1883,154.466,170.1633
2/2/18,170.16,170.16,160.1,248091289,0,-10.9236,-6.859847136,0.0220324,0.006999015,3,6,Put,171.7651,155.8069,159.2397,159.2397
2/9/18,159.1,163.88,150.24,299885932,0.63,-3.4328,-2.203240036,-0.092907116,0.001002869,7,12,Call,172.604,168.0401,169.7069,155.8069
2/16/18,158.5,174.82,157.51,222582467,0,15.9582,9.290711559,-0.017493092,0.000820201,2,5,Call,173.2985,170.5304,161.1883,171.7651
2/23/18,172.05,175.65,171.01,133197874,0,3.0582,1.74930916,-0.004029497,0.018856552,4,11,Call,173.5961,168.814,173.2985,174.8233
3/2/18,176.35,180.615,172.45,196432091,0,0.7073,0.402949685,-0.020946421,0.009857359,6,6,Call,173.6259,167.9012,173.6358,175.5306
3/9/18,175.21,180,174.27,138442235,0,3.7554,2.09464208,0.011009758,-0.008325017,1,15,Put,173.6358,172.604,168.0401,179.286
3/16/18,180.29,183.5,177.62,151720299,0,-1.9524,-1.100975788,0.079301782,-0.004094071,6,14,Put,174.0563,167.7307,167.1331,177.3336
3/23/18,177.32,177.47,164.94,168666122,0,-13.0296,-7.930178206,-0.016927227,0.015640626,2,6,Call,174.8233,171.7651,155.8069,164.304
3/29/18,168.07,175.15,165.19,155302506,0,2.8291,1.692722746,-0.003562854,0.001688608,2,9,Call,175.5306,174.8233,171.7651,167.1331
4/6/18,167.88,174.2304,164.47,164408813,0,0.5976,0.356285403,-0.036342264,0.013077205,4,16,Call,175.6995,173.6259,167.9012,167.7307
4/13/18,169.88,175.84,169.845,128077139,0,6.3256,3.634226397,0.054369067,-0.000412433,2,14,Put,177.0587,175.6995,173.6259,174.0563
4/20/18,175.0301,178.9365,165.43,169238340,0,-8.9753,-5.436906731,0.020946343,0.008573656,2,17,Put,177.3336,179.286,175.5306,165.081
4/27/18,166.8348,166.92,160.63,162208431,0,-3.3869,-2.094634251,-0.117010483,0.019527455,4,11,Call,179.286,175.5306,174.8233,161.6941
5/4/18,162.1302,184.25,161.84,252805668,0,21.4271,11.70104827,-0.028998356,0.019466282,7,8,Call,183.1212,161.6941,165.081,183.1212
5/11/18,185.18,190.37,183.665,148266951,0.73,5.4688,2.899835622,0.005384369,0.010774253,6,6,Put,188.59,183.1212,161.6941,188.59
5/17/18,189.01,189.53,185.1,73605573,0,-1.01,-0.538436934,,0.01438483,6,6,,,,,187.58
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
